nome_cliente;Plano;dt_desativacao_sac;dt_cadastro_sac;st_diavencimento_sac;tipo_pagamento;campo1;st_estado_sac;Valor_produto;Pacote_de_mensagem;MRR
96268;Sea;03/22/2021;06/09/2020;10;Cartão de crédito;;SP;1000;;1000
96269;Sea;;06/08/2020;10;Cartão de crédito;;SP;1000;;1000
96270;Sea;02/01/2021;06/08/2020;0;Boleto;;SP;1000;;1000
96271;Sea;07/11/2022;06/08/2020;10;Cartão de crédito;;SP;1000;;1000
96272;Sea;09/23/2020;06/08/2020;0;Cartão de crédito;;SP;1000;;1000
96273;Sea;12/23/2020;06/08/2020;5;Cartão de crédito;;SP;1000;;1000
96274;Sea;10/13/2020;06/08/2020;10;Cartão de crédito;;BA;1000;;1000
96275;Sea;;06/08/2020;9;Cartão de crédito;;DF;1000;;1000
96276;Sea;12/09/2020;06/08/2020;0;Boleto;;SP;1000;;1000
96277;Sea;08/04/2020;06/08/2020;10;Cartão de crédito;;SP;1000;;1000
96278;Sea;12/02/2020;06/06/2020;0;Cartão de crédito;;SP;1000;;1000
96279;Sea;04/08/2022;06/05/2020;10;Boleto;;SP;1000;;1000
96280;Sea;07/15/2022;06/05/2020;15;Boleto;;RJ;1000;;1000
96281;Sea;07/15/2020;06/05/2020;10;Cartão de crédito;;SE;1000;;1000
96282;Sea;06/18/2020;06/05/2020;30;Cartão de crédito;;SP;1000;;1000
96283;Sea;01/11/2021;06/05/2020;0;Cartão de crédito;;ES;1000;;1000
96284;Sea;;06/05/2020;10;Cartão de crédito;;SP;1000;;1000
96285;Sea;12/01/2021;06/05/2020;30;Boleto;;PA;1000;;1000
96286;Sea;08/01/2020;06/05/2020;10;Boleto;;RJ;1000;;1000
96287;Sea;;06/05/2020;10;Cartão de crédito;;SP;1000;;1000
96288;Sea;10/13/2020;06/05/2020;15;Boleto;;SP;1000;;1000
96289;Sea;11/04/2020;06/05/2020;5;Cartão de crédito;;SP;1000;;1000
96290;Sea;07/01/2020;06/05/2020;5;Cartão de crédito;;SP;1000;;1000
96290;Sea;;06/05/2020;26;Cartão de crédito;;SP;1000;;1000
96291;Sea;;06/04/2020;5;Cartão de crédito;;SP;1000;;1000
96292;Sea;04/10/2023;06/04/2020;5;Cartão de crédito;;PB;1000;;1000
96293;Sea;03/09/2021;06/04/2020;5;Cartão de crédito;;GO;1000;;1000
96294;Sea;03/25/2022;06/04/2020;5;Cartão de crédito;;PR;1000;;1000
96295;Sea;01/07/2022;06/04/2020;12;Boleto;;DF;1000;;1000
96296;Sea;01/11/2022;06/04/2020;5;Boleto;;RN;1000;;1000
96297;Sea;06/08/2022;06/04/2020;4;Cartão de crédito;;SC;1000;;1000
96298;Sea;10/21/2021;06/03/2020;15;Cartão de crédito;;SP;1000;;1000
96298;Sea;06/04/2020;06/03/2020;15;Cartão de crédito;;SP;1000;;1000
96299;Sea;07/02/2020;06/03/2020;1;Cartão de crédito;;SP;1000;;1000
96300;Sea;04/05/2022;06/03/2020;19;Cartão de crédito;;DF;1000;;1000
96301;Sea;;06/03/2020;5;Boleto;;PR;1000;;1000
96302;Sea;12/09/2020;06/03/2020;0;Cartão de crédito;;SP;1000;;1000
96303;Sea;;06/03/2020;3;Cartão de crédito;;SP;1000;;1000
96304;Sea;06/08/2022;06/03/2020;5;Boleto;;SP;1000;;1000
96305;Sea;07/05/2021;06/03/2020;5;Boleto;;SE;1000;;1000
96306;Sea;;06/03/2020;5;Boleto;;MG;1000;;1000
96307;Sea;12/16/2020;06/03/2020;5;Cartão de crédito;;MG;1000;;1000
96308;Sea;09/24/2020;06/03/2020;0;Boleto;;PE;1000;;1000
96309;Sea;09/06/2022;06/02/2020;5;Cartão de crédito;;SP;1000;;1000
96310;Sea;01/31/2023;06/02/2020;20;Cartão de crédito;;SP;1000;;1000
96311;Sea;;06/02/2020;10;Cartão de crédito;;SE;1000;;1000
96312;Sea;07/04/2020;06/02/2020;2;Cartão de crédito;;RJ;1000;;1000
96312;Sea;03/05/2021;06/02/2020;5;Cartão de crédito;;RJ;1000;;1000
96313;Sea;;06/02/2020;5;Boleto;;SP;1000;;1000
96314;Sea;02/23/2021;06/02/2020;30;Cartão de crédito;;RS;1000;;1000
96315;Sea;08/31/2020;06/02/2020;0;Cartão de crédito;;RS;1000;;1000
96316;Sea;;06/01/2020;10;Cartão de crédito;;DF;1000;;1000
96317;Sea;07/24/2020;06/01/2020;5;Cartão de crédito;;SP;1000;;1000
96318;Sea;;06/01/2020;15;Boleto;;PR;1000;;1000
96319;Sea;01/20/2022;06/01/2020;5;Cartão de crédito;;SC;1000;;1000
96432;Sea;;05/12/2020;12;Cartão de crédito;;AP;1000;;1000
96433;Sea;05/12/2020;05/12/2020;30;Boleto;;ES;1000;;1000
96433;Sea;05/12/2020;05/12/2020;30;Boleto;;ES;1000;;1000
96433;Sea;12/21/2020;05/12/2020;30;Cartão de crédito;;ES;1000;;1000
96434;Sea;11/16/2022;05/12/2020;13;Cartão de crédito;;MT;1000;;1000
96435;Sea;06/24/2020;05/12/2020;15;Boleto;;SP;1000;;1000
94503;Sea;09/15/2020;05/12/2020;0;Cartão de crédito;;SP;1000;;1000
96436;Sea;03/15/2023;05/12/2020;15;Cartão de crédito;;SP;1000;;1000
96437;Sea;02/15/2023;05/12/2020;15;Cartão de crédito;;SP;1000;;1000
96438;Sea;10/23/2020;05/11/2020;0;Boleto;;RJ;1000;;1000
96439;Sea;;05/11/2020;15;Cartão de crédito;;SP;1000;;1000
96440;Sea;06/23/2022;05/11/2020;11;Boleto;;SP;1000;;1000
96441;Sea;;05/11/2020;11;Cartão de crédito;;RS;1000;;1000
96442;Sea;06/30/2021;05/11/2020;30;Cartão de crédito;;MG;1000;;1000
96443;Sea;06/09/2022;05/11/2020;15;Boleto;;RS;1000;;1000
96444;Sea;12/02/2020;05/11/2020;0;Cartão de crédito;;GO;1000;;1000
96445;Sea;07/08/2020;05/11/2020;11;Cartão de crédito;;RS;1000;;1000
93915;Sea;05/13/2020;05/11/2020;15;Boleto;;SP;1000;;1000
96443;Sea;05/11/2020;05/11/2020;11;Boleto;;RS;1000;;1000
93915;Sea;05/11/2020;05/11/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/11/2020;05/11/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/11/2020;05/11/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/11/2020;05/11/2020;15;Boleto;;SP;1000;;1000
93915;Sea;05/11/2020;05/11/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/11/2020;05/11/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/11/2020;05/11/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/11/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;15;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;15;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/10/2020;05/10/2020;6;Boleto;;SP;1000;;1000
94871;Sea;05/11/2020;05/10/2020;15;Boleto;;SP;1000;;1000
96446;Sea;11/16/2020;05/08/2020;0;Boleto;;RJ;1000;;1000
96447;Sea;08/13/2021;05/08/2020;8;Cartão de crédito;;SP;1000;;1000
96448;Sea;;05/08/2020;30;Cartão de crédito;;SP;1000;;1000
96449;Sea;;05/08/2020;10;Cartão de crédito;;SP;1000;;1000
96450;Sea;07/14/2022;05/08/2020;8;Cartão de crédito;;AP;1000;;1000
96451;Sea;05/08/2020;05/08/2020;8;Boleto;;SP;1000;;1000
96452;Sea;09/16/2020;05/07/2020;0;Cartão de crédito;;RJ;1000;;1000
93915;Sea;05/10/2020;05/07/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/08/2020;05/07/2020;6;Boleto;;SP;1000;;1000
93915;Sea;05/06/2020;05/06/2020;6;Boleto;;SP;1000;;1000
96453;Sea;04/27/2023;05/06/2020;20;Boleto;;SP;1000;;1000
96454;Sea;04/13/2021;05/06/2020;7;Cartão de crédito;;RO;1000;;1000
96455;Sea;;05/06/2020;15;Boleto;;MA;1000;;1000
93915;Sea;05/06/2020;05/06/2020;15;Boleto;;RJ;1000;;1000
93915;Sea;05/06/2020;05/06/2020;15;Boleto;;SP;1000;;1000
93915;Sea;05/06/2020;05/06/2020;15;Boleto;;SP;1000;;1000
96456;Sea;05/06/2020;05/06/2020;6;Boleto;;SP;1000;;1000
96456;Sea;05/06/2020;05/06/2020;6;Boleto;;SP;1000;;1000
96456;Sea;05/06/2020;05/06/2020;6;Boleto;;SP;1000;;1000
96456;Sea;05/06/2020;05/06/2020;6;Boleto;;SP;1000;;1000
96456;Sea;05/06/2020;05/06/2020;6;Boleto;;SP;1000;;1000
96456;Sea;06/30/2020;05/06/2020;6;Cartão de crédito;;SP;1000;;1000
96457;Sea;12/08/2020;05/06/2020;0;Boleto;;SP;1000;;1000
96458;Sea;10/20/2020;05/06/2020;0;Cartão de crédito;;SP;1000;;1000
96459;Sea;09/18/2020;05/06/2020;0;Cartão de crédito;;SP;1000;;1000
96460;Sea;06/18/2020;05/06/2020;0;Boleto;;MG;1000;;1000
96461;Sea;05/05/2020;05/05/2020;7;Boleto;;BA;1000;;1000
96461;Sea;;05/05/2020;7;Boleto;;BA;1000;;1000
96462;Sea;03/02/2021;05/04/2020;5;Cartão de crédito;;AP;1000;;1000
96463;Sea;06/03/2020;05/04/2020;30;Boleto;;SP;1000;;1000
96464;Sea;11/16/2021;05/04/2020;8;Boleto;;SP;1000;;1000
96465;Sea;;05/04/2020;30;Boleto;;SC;1000;;1000
96466;Sea;04/30/2021;05/01/2020;30;Boleto;;SP;1000;;1000
96577;Sea;10/23/2020;04/11/2020;0;Cartão de crédito;;CE;1000;;1000
96578;Sea;05/10/2022;04/10/2020;9;Cartão de crédito;;DF;1000;;1000
96579;Sea;02/15/2021;04/10/2020;9;Cartão de crédito;;SP;1000;;1000
96580;Sea;01/07/2022;04/09/2020;30;Cartão de crédito;;RJ;1000;;1000
96578;Sea;04/15/2020;04/09/2020;9;Cartão de crédito;;DF;1000;;1000
96581;Sea;08/07/2020;04/09/2020;30;Boleto;;MS;1000;;1000
96582;Sea;12/17/2020;04/09/2020;20;Cartão de crédito;;PR;1000;;1000
96583;Sea;06/14/2022;04/09/2020;7;Boleto;;SP;1000;;1000
96584;Sea;05/19/2020;04/09/2020;8;Cartão de crédito;;SP;1000;;1000
96585;Sea;;04/08/2020;6;Boleto;;MG;1000;;1000
96586;Sea;;04/08/2020;8;Cartão de crédito;;BA;1000;;1000
96587;Sea;11/18/2020;04/08/2020;0;Cartão de crédito;;BA;1000;;1000
96588;Sea;;04/08/2020;10;Cartão de crédito;;CE;1000;;1000
96589;Sea;06/10/2022;04/08/2020;8;Cartão de crédito;;PR;1000;;1000
96590;Sea;;04/08/2020;17;Boleto;;RJ;1000;;1000
96591;Sea;12/14/2020;04/08/2020;8;Cartão de crédito;;SC;1000;;1000
96592;Sea;06/06/2021;04/07/2020;7;Cartão de crédito;;RJ;1000;;1000
96593;Sea;;04/07/2020;7;Boleto;;MG;1000;;1000
96594;Sea;;04/07/2020;10;Cartão de crédito;;CE;1000;;1000
96595;Sea;11/11/2021;04/07/2020;7;Cartão de crédito;;SP;1000;;1000
96596;Sea;09/24/2020;04/07/2020;0;Cartão de crédito;;RJ;1000;;1000
96597;Sea;;04/06/2020;3;Cartão de crédito;;PR;1000;;1000
96598;Sea;05/04/2020;04/06/2020;6;Cartão de crédito;;AM;1000;;1000
96599;Sea;08/23/2022;04/06/2020;20;Boleto;;MS;1000;;1000
96600;Sea;;04/06/2020;6;Cartão de crédito;;SC;1000;;1000
96601;Sea;07/10/2020;04/06/2020;6;Cartão de crédito;;SP;1000;;1000
96602;Sea;08/31/2021;04/06/2020;6;Cartão de crédito;;MS;1000;;1000
96603;Sea;05/25/2022;04/06/2020;9;Boleto;;DF;1000;;1000
96604;Sea;;04/06/2020;6;Cartão de crédito;;PR;1000;;1000
96604;Sea;04/06/2020;04/06/2020;6;Cartão de crédito;;PR;1000;;1000
96605;Sea;06/14/2022;04/06/2020;15;Boleto;;SP;1000;;1000
96606;Sea;04/05/2020;04/05/2020;1;Cartão de crédito;;AP;1000;;1000
96607;Sea;02/25/2022;04/03/2020;3;Cartão de crédito;;MG;1000;;1000
96608;Sea;;04/03/2020;3;Cartão de crédito;;SP;1000;;1000
96609;Sea;06/14/2022;04/03/2020;5;Boleto;;SP;1000;;1000
96610;Sea;04/15/2020;04/02/2020;2;Cartão de crédito;;SP;1000;;1000
96611;Sea;03/25/2021;04/02/2020;2;Cartão de crédito;;SP;1000;;1000
96612;Sea;10/27/2020;04/02/2020;0;Boleto;;PE;1000;;1000
96613;Sea;06/07/2021;04/02/2020;2;Cartão de crédito;;SP;1000;;1000
96614;Sea;05/18/2020;04/02/2020;5;Boleto;;SC;1000;;1000
96615;Sea;04/01/2020;04/01/2020;5;Boleto;;MG;1000;;1000
96616;Sea;06/04/2022;04/01/2020;1;Boleto;;GO;1000;;1000
96674;Sea;;03/12/2020;12;Cartão de crédito;;RS;1000;;1000
96674;Sea;03/12/2020;03/12/2020;12;Boleto;;RS;1000;;1000
96675;Sea;12/10/2021;03/12/2020;12;Cartão de crédito;;RN;1000;;1000
96675;Sea;03/27/2020;03/12/2020;12;Cartão de crédito;;RN;1000;;1000
96676;Sea;;03/10/2020;10;Cartão de crédito;;SC;1000;;1000
96677;Sea;05/19/2020;03/10/2020;20;Boleto;;DF;1000;;1000
96678;Sea;05/18/2020;03/10/2020;4;Cartão de crédito;;MG;1000;;1000
96679;Sea;;03/09/2020;30;Boleto;;RJ;1000;;1000
96680;Sea;06/25/2020;03/09/2020;9;Cartão de crédito;;SP;1000;;1000
96681;Sea;07/16/2021;03/09/2020;16;Boleto;;RS;1000;;1000
96682;Sea;;03/09/2020;3;Boleto;;SC;1000;;1000
96683;Sea;09/07/2020;03/09/2020;0;Cartão de crédito;;RJ;1000;;1000
96684;Sea;;03/09/2020;6;Cartão de crédito;;SC;1000;;1000
96412;Sea;04/05/2020;03/06/2020;10;Boleto;;SP;1000;;1000
96685;Sea;;03/06/2020;25;Boleto;;RS;1000;;1000
96686;Sea;02/02/2021;03/06/2020;0;Cartão de crédito;;SP;1000;;1000
96687;Sea;08/13/2020;03/06/2020;7;Boleto;;RJ;1000;;1000
96688;Sea;07/23/2021;03/06/2020;6;Cartão de crédito;;MS;1000;;1000
96689;Sea;05/27/2020;03/06/2020;6;Cartão de crédito;;SP;1000;;1000
96690;Sea;06/18/2021;03/06/2020;6;Cartão de crédito;;SP;1000;;1000
96691;Sea;;03/05/2020;4;Cartão de crédito;;SC;1000;;1000
96692;Sea;02/17/2021;03/04/2020;4;Cartão de crédito;;RS;1000;;1000
96692;Sea;04/04/2020;03/04/2020;4;Cartão de crédito;;RS;1000;;1000
96693;Sea;06/14/2022;03/03/2020;2;Boleto;;MG;1000;;1000
93470;Sea;04/19/2021;03/02/2020;5;Boleto;;SP;1000;;1000
96747;Sea;;02/12/2020;12;Boleto;;RO;1000;;1000
96748;Sea;05/19/2020;02/12/2020;13;Boleto;;CE;1000;;1000
96749;Sea;;02/12/2020;15;Boleto;;SP;1000;;1000
96750;Sea;04/13/2023;02/12/2020;11;Cartão de crédito;;SP;1000;;1000
96751;Sea;04/09/2020;02/12/2020;11;Boleto;;DF;1000;;1000
96752;Sea;04/09/2020;02/12/2020;11;Boleto;;DF;1000;;1000
96748;Sea;05/19/2020;02/11/2020;13;Boleto;;CE;1000;;1000
96753;Sea;04/09/2020;02/11/2020;11;Boleto;;DF;1000;;1000
96754;Sea;02/23/2022;02/11/2020;20;Cartão de crédito;;SP;1000;;1000
96755;Sea;;02/10/2020;10;Cartão de crédito;;SP;1000;;1000
96756;Sea;12/03/2020;02/10/2020;0;Cartão de crédito;;SE;1000;;1000
96757;Sea;10/25/2022;02/07/2020;25;Cartão de crédito;;PR;1000;;1000
96758;Sea;01/18/2021;02/06/2020;7;Cartão de crédito;;SP;1000;;1000
96759;Sea;10/14/2021;02/06/2020;6;Cartão de crédito;;SP;1000;;1000
96760;Sea;11/01/2021;02/06/2020;6;Boleto;;SC;1000;;1000
96761;Sea;02/02/2021;02/06/2020;0;Boleto;;SP;1000;;1000
96762;Sea;05/11/2020;02/06/2020;5;Cartão de crédito;;SP;1000;;1000
93915;Sea;03/05/2020;02/05/2020;10;Boleto;;SP;1000;;1000
93915;Sea;03/05/2020;02/05/2020;10;Boleto;;SP;1000;;1000
93915;Sea;03/05/2020;02/05/2020;10;Boleto;;SP;1000;;1000
93915;Sea;03/05/2020;02/05/2020;10;Boleto;;SP;1000;;1000
96763;Sea;;02/05/2020;5;Boleto;;RS;1000;;1000
96764;Sea;12/03/2020;02/05/2020;0;Boleto;;SP;1000;;1000
96765;Sea;03/31/2023;02/05/2020;5;Cartão de crédito;;PR;1000;;1000
96766;Sea;12/02/2020;02/04/2020;0;Boleto;;SP;1000;;1000
96767;Sea;05/16/2022;02/04/2020;31;Boleto;;RS;1000;;1000
96768;Sea;03/01/2021;02/03/2020;4;Boleto;;MT;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
93915;Sea;02/01/2020;02/01/2020;10;Boleto;;SP;1000;;1000
96820;Sea;06/14/2021;01/10/2020;10;Boleto;;RJ;1000;;1000
96816;Sea;01/10/2020;01/10/2020;7;Boleto;;ES;1000;;1000
96821;Sea;05/29/2020;01/10/2020;13;Boleto;;SP;1000;;1000
96822;Sea;04/26/2022;01/10/2020;10;Boleto;;RN;1000;;1000
96823;Sea;12/01/2021;01/10/2020;14;Boleto;;SC;1000;;1000
96824;Sea;08/31/2020;01/10/2020;0;Boleto;;GO;1000;;1000
96825;Sea;06/30/2020;01/10/2020;10;Boleto;;SP;1000;;1000
96826;Sea;01/01/2020;01/10/2020;13;Boleto;;GO;1000;;1000
96826;Sea;06/04/2020;01/10/2020;13;Boleto;;GO;1000;;1000
96827;Sea;05/22/2020;01/10/2020;13;Boleto;;SP;1000;;1000
96828;Sea;06/04/2020;01/09/2020;10;Boleto;;RN;1000;;1000
96829;Sea;06/15/2020;01/09/2020;19;Cartão de crédito;;SP;1000;;1000
96830;Sea;01/28/2020;01/09/2020;9;Boleto;;SP;1000;;1000
96831;Sea;04/15/2020;01/09/2020;10;Boleto;;SP;1000;;1000
96832;Sea;07/14/2022;01/09/2020;10;Boleto;;SP;1000;;1000
93915;Sea;01/20/2020;01/08/2020;10;Boleto;;SP;1000;;1000
96833;Sea;09/28/2020;01/08/2020;0;Cartão de crédito;;SC;1000;;1000
96834;Sea;01/20/2020;01/08/2020;8012020;Boleto;;DF;1000;;1000
96834;Sea;;01/08/2020;8;Cartão de crédito;;DF;1000;;1000
96835;Sea;03/29/2021;01/08/2020;8;Boleto;;ES;1000;;1000
93915;Sea;01/20/2020;01/07/2020;10;Boleto;;SP;1000;;1000
95204;Sea;05/20/2020;01/07/2020;12;Boleto;;SP;1000;;1000
96836;Sea;04/12/2023;01/07/2020;7;Boleto;;SP;1000;;1000
96837;Sea;10/23/2020;01/07/2020;0;Boleto;;SP;1000;;1000
96838;Sea;03/06/2020;01/07/2020;0;Cartão de crédito;;SP;1000;;1000
96839;Sea;02/25/2021;01/07/2020;10;Cartão de crédito;;PB;1000;;1000
96840;Sea;01/28/2020;01/07/2020;6;Cartão de crédito;;SP;1000;;1000
96903;Sea;12/12/2019;12/12/2019;13;Boleto;;MT;1000;;1000
96904;Sea;12/19/2019;12/12/2019;12;Cartão de crédito;;aratinga;1000;;1000
96904;Sea;12/19/2019;12/12/2019;12;Cartão de crédito;;aratinga;1000;;1000
96904;Sea;12/19/2019;12/12/2019;12;Cartão de crédito;;aratinga;1000;;1000
96905;Sea;02/23/2020;12/11/2019;11;Boleto;;RJ;1000;;1000
96906;Sea;12/19/2019;12/11/2019;11;Cartão de crédito;;Barueri;1000;;1000
96907;Sea;05/21/2020;12/10/2019;15;Boleto;;SP;1000;;1000
96908;Sea;04/28/2020;12/10/2019;10;Boleto;;RJ;1000;;1000
96909;Sea;04/07/2020;12/09/2019;15;Cartão de crédito;;SP;1000;;1000
96910;Sea;05/10/2022;12/09/2019;10;Boleto;;PE;1000;;1000
96911;Sea;06/03/2020;12/06/2019;9;Boleto;;SP;1000;;1000
96912;Sea;06/13/2022;12/06/2019;6;Boleto;;AM;1000;;1000
96913;Sea;05/17/2022;12/06/2019;6;Cartão de crédito;;PR;1000;;1000
96914;Sea;06/13/2022;12/06/2019;6;Boleto;;MG;1000;;1000
96915;Sea;01/15/2020;12/06/2019;6;Cartão de crédito;;SP;1000;;1000
96916;Sea;02/28/2020;12/05/2019;0;Cartão de crédito;;PE;1000;;1000
96917;Sea;12/19/2019;12/05/2019;5;Boleto;;Barueri;1000;;1000
96917;Sea;12/19/2019;12/05/2019;5;Boleto;;Barueri;1000;;1000
96918;Sea;12/19/2019;12/05/2019;5;Boleto;;Barueri;1000;;1000
96919;Sea;12/19/2019;12/05/2019;5;Boleto;;Barueri;1000;;1000
96920;Sea;05/14/2020;12/05/2019;20;Boleto;;SP;1000;;1000
96921;Sea;05/26/2020;12/04/2019;5;Boleto;;PB;1000;;1000
96922;Sea;06/12/2020;12/04/2019;10;Boleto;;GO;1000;;1000
96923;Sea;04/12/2022;12/04/2019;13;Boleto;;SP;1000;;1000
96924;Sea;07/01/2021;12/04/2019;16;Boleto;;RJ;1000;;1000
96925;Sea;04/01/2020;12/04/2019;22;Boleto;;SP;1000;;1000
96926;Sea;12/26/2019;12/04/2019;20;Boleto;;SP;1000;;1000
96927;Sea;02/14/2023;12/03/2019;3;Boleto;;RJ;1000;;1000
96928;Sea;06/13/2022;12/03/2019;3;Boleto;;AM;1000;;1000
96929;Sea;08/27/2020;12/02/2019;0;Boleto;;SP;1000;;1000
96992;Sea;04/28/2020;11/12/2019;15;Cartão de crédito;;DF;1000;;1000
96993;Sea;09/01/2020;11/12/2019;0;Boleto;;RS;1000;;1000
96994;Sea;03/31/2020;11/11/2019;12;Cartão de crédito;;SP;1000;;1000
94681;Sea;06/04/2020;11/11/2019;11;Boleto;;RN;1000;;1000
96995;Sea;;11/08/2019;15;Boleto;;RS;1000;;1000
96996;Sea;11/10/2020;11/08/2019;0;Cartão de crédito;;SP;1000;;1000
96997;Sea;04/30/2020;11/08/2019;9;Boleto;;SP;1000;;1000
96998;Sea;03/13/2020;11/08/2019;10;Cartão de crédito;;DF;1000;;1000
96999;Sea;04/07/2022;11/08/2019;8;Cartão de crédito;;MG;1000;;1000
97000;Sea;08/05/2021;11/08/2019;10;Boleto;;SP;1000;;1000
97001;Sea;01/08/2021;11/08/2019;0;Boleto;;RJ;1000;;1000
97002;Sea;06/15/2021;11/07/2019;15;Cartão de crédito;;PR;1000;;1000
97003;Sea;02/10/2022;11/07/2019;10;Cartão de crédito;;SP;1000;;1000
97004;Sea;09/14/2021;11/07/2019;7;Cartão de crédito;;SP;1000;;1000
97005;Sea;06/23/2022;11/07/2019;7;Boleto;;MG;1000;;1000
97006;Sea;03/31/2020;11/07/2019;31;Boleto;;SP;1000;;1000
97007;Sea;02/17/2022;11/06/2019;12;Cartão de crédito;;RS;1000;;1000
97008;Sea;01/10/2020;11/06/2019;5;Cartão de crédito;;RJ;1000;;1000
97009;Sea;12/06/2022;11/06/2019;20;Boleto;;GO;1000;;1000
97010;Sea;;11/05/2019;25;Cartão de crédito;;GO;1000;;1000
97011;Sea;02/03/2020;11/05/2019;5;Boleto;;TO;1000;;1000
97012;Sea;11/29/2019;11/04/2019;0;Boleto;;SP;1000;;1000
97013;Sea;07/22/2020;11/04/2019;5;Cartão de crédito;;PR;1000;;1000
96930;Sea;05/21/2020;11/01/2019;1;Boleto;;SP;1000;;1000
97076;Sea;02/26/2020;10/11/2019;0;Cartão de crédito;;MG;1000;;1000
97077;Sea;10/23/2020;10/10/2019;20;Cartão de crédito;;SP;1000;;1000
97078;Sea;03/15/2021;10/10/2019;10;Boleto;;RJ;1000;;1000
97079;Sea;05/18/2020;10/10/2019;8;Cartão de crédito;;SP;1000;;1000
97080;Sea;07/02/2021;10/10/2019;0;Boleto;;MG;1000;;1000
97081;Sea;06/15/2020;10/10/2019;10;Boleto;;SP;1000;;1000
